uname,mid,level,sex,send_time,like,is_sub,text
思声,135571988,4,保密,2021-04-20 22:04:45,2689,False,微博都没有热搜 无语 华为入局动了太多人蛋糕了 而且还是碾压级的
小李子大大大,103610273,4,男,2021-04-21 09:48:33,26,True,动谁的用脚趾都能想得到
大卫之旅,283356942,3,保密,2021-04-21 11:26:04,14,True,华为要是能和宝马合作就好了，，
大卫之旅,283356942,3,保密,2021-04-21 12:48:19,33,True,回复 @镜谷渊 :德国的机械加华为的科技＝完美
石头砸呀哈哈,356772953,5,保密,2021-04-21 13:34:46,20,True,不过也没事，动他们蛋糕又怎么样，他们也不敢动华为
休伯利安刀片批发,66888367,5,男,2021-04-21 14:19:38,136,True,回复 @大卫之旅 :我更希望华为和五菱合作，干爆一切不老实的车企[doge]
我是一木森林,373903152,5,保密,2021-04-21 16:59:27,101,True,昨天看因为奥迪已经说考虑跟华为合作了
yetmings,8379904,6,男,2021-04-21 17:17:09,37,True,回复 @休伯利安刀片批发 :想想那个画面，宏光ev自动驾驶大江南北满地跑
流星丨蝴蝶,21980763,6,男,2021-04-21 21:51:40,3,True,回复 @大卫之旅 :和国产车合作干翻他们不好？
大卫之旅,283356942,3,保密,2021-04-21 22:02:21,17,True,回复 @流星丨蝴蝶 :和宝马合作更有利于抢战市场，甚至控制市场，，
Saffronsky,699430632,4,保密,2021-04-22 09:33:01,5,True,真什么都上微博
香菇拌饭好,677493583,3,保密,2021-04-22 09:43:09,184,True,华为重新分配市场 做产业的上游 很多企业不开心🙁 我只想说不开心就对了 研发能力比人差活该被超越
痴人慕羽化,97347907,5,保密,2021-04-22 12:58:30,2,True,不花钱就没有
霉西方漏油,672562872,5,保密,2021-04-22 13:37:35,18,True,上热搜你还让特斯拉的“自动”驾驶怎么活
浅若清风过淡若梨花落,170511508,6,男,2021-04-22 13:57:08,2,True,没热搜？我看到过华为卖车的热搜
天上有只牛_,24815811,5,保密,2021-04-22 16:43:46,8,True,那些人都是赚的什么钱 大家明白了吧！
雇乄佣军,13311054,6,保密,2021-04-22 18:58:20,3,True,华为不是和比亚迪合作得嘛
Boowwwwwwwwww,419212324,4,保密,2021-04-22 22:01:07,1,True,说的你自己会买一样
懒洋洋的小肥羊木子,483100149,5,保密,2021-04-22 23:12:52,1,True,回复 @休伯利安刀片批发 :这个真的很牛
wallm1314,75894036,4,保密,2021-04-22 23:59:15,13,True,华为只有负面的才上热搜[吃瓜]
N仔面-,434620018,5,保密,2021-04-23 00:48:09,1,True,感觉不算碾压级吧，看视频觉得不如小马智行啊
此豪非彼豪1999,44599729,4,保密,2021-04-23 12:11:58,1,True,回复 @流星丨蝴蝶 :品牌价值就跟LV普拉达一样，德国造车工艺理念高，更好抢占市场
枫月闲人,109670271,6,保密,2021-04-23 12:40:26,0,True,回复 @N仔面- :工程车而已
搞机虎子,317000644,5,保密,2021-04-23 15:09:32,1,True,好多喷喷加键盘侠[囧]
xLQuBZY5ETSprv,61199514,5,保密,2021-04-23 21:50:07,33,True,回复 @我是一木森林 :德系旗舰车型很多都有l3级别的辅驾的，和华为合作意料之中
人到中年150,336465334,5,保密,2021-04-23 22:29:07,6,True,回复 @Elaman0117 :我这刚买的a7，等奥迪出华为合作的车我就换
xLQuBZY5ETSprv,61199514,5,保密,2021-04-23 22:33:46,4,True,回复 @人到中年150 :买不起，毕竟有钱人也不会把钱分给我们[辣眼睛]
xLQuBZY5ETSprv,61199514,5,保密,2021-04-23 22:34:31,2,True,回复 @人到中年150 :指正：反正你们也不会把钱还给我们。
糖米油盐,166777192,5,保密,2021-04-23 23:59:23,12,True,回复 @我是一木森林 :华为做生态不像小米自己制造（品控真不行，你要认为我说错了那就是你对了），华为跟业界大佬合作，不用考虑其他的，买家对两个品牌的质量也放心
Wacbde,39201432,6,男,2021-04-24 00:17:29,0,True,回复 @浅若清风过淡若梨花落 :过一天就被挤掉了
生命啊_它苦涩如歌,345271432,5,保密,2021-04-24 00:42:57,3,True,汽车界的微软入局了[OK]
狂爆风雨后,86022624,6,保密,2021-04-24 08:33:37,0,True,这些都是小问题，华为的合作伙伴会天天帮华为刷热搜的
这么有意见改名呗,528164924,5,男,2021-04-24 09:40:24,0,True,回复 @大卫之旅 :宝马15年就有合作了，是车机里面的通讯模块
魔法大屎东汪汪,27253261,5,保密,2021-04-24 12:39:04,0,True,回复 @Elaman0117 :这视频看着就累，全程手在方向盘旁精神绷着不会自己开车？
大卫之旅,283356942,3,保密,2021-04-24 14:00:02,0,True,回复 @花粉谦友疯动粉 :要那种自动驾驶全方位合作
该战士已存在,431680139,5,男,2021-04-24 17:45:50,0,True,回复 @香菇拌饭好 :没毛病
孤独的渡渡鸟,397213412,5,男,2021-04-24 19:28:37,0,True,回复 @糖米油盐 :华为品控不如小米？？[疑惑]
糖米油盐,166777192,5,保密,2021-04-24 20:42:30,2,True,回复 @孤独的渡渡鸟 :你误会我的意思了，我是说小米的不行
孤独的渡渡鸟,397213412,5,男,2021-04-24 20:59:31,1,True,回复 @糖米油盐 :嗷嗷，那就说得对[doge]
胺巴多,386980451,5,男,2021-04-24 22:25:05,2,True,没有热搜因为华为没在美国上市[吃瓜]
Wieland-,249219625,5,男,2021-04-25 17:11:04,0,True,回复 @糖米油盐 :小米的那些生态都是贴牌的
这只长萌不太萌,29349316,6,男,2021-04-25 18:33:40,2,True,是嘛，微博很多都说特斯拉风波是华为引起的[doge][doge]
提灯找死丶萌萌锤,67518951,6,男,2021-04-26 11:47:46,1,True,回复 @休伯利安刀片批发 :五菱宝骏的车机就是华为Hi-Car的，是除了比亚迪之后第二个和华为合作的
BalaBalaB00M,55771804,5,男,2021-04-26 17:30:35,1,True,微博嘛，恰谁家饭说哪家话[脱单doge]
攻势在我,419337668,5,保密,2021-04-26 18:43:03,3,True,微博是什么地方你还不知道吗？我以前也玩微博，二三线明星发条动态几万评论。时事新闻肯定没明星的热度高。因为微博里多数用户都是明星粉丝。热搜榜就是今天某某明星哭了，明天谁又笑了，后天谁的手又蹭破皮了……
乐子人铁拳来喽,22422383,6,保密,2021-04-27 18:37:20,0,True,干翻华为
想吃肉的张逗逗,1728575,6,保密,2021-04-27 20:36:55,1,True,回复 @我是一木森林 :不是考虑好像已经开始测试中控和华为的驾驶辅助了
想吃肉的张逗逗,1728575,6,保密,2021-04-27 20:37:30,0,True,回复 @我是一木森林 :已经有个q7的视频出来了
YYI000,304648996,5,保密,2021-04-27 21:38:36,0,True,正经人谁上微博
雨夜里的青衫,403716478,5,保密,2021-04-28 00:54:40,2,True,回复 @N仔面- :？？？去看看另外一个，主动避让美团小哥，超级复杂路况，双车道对向汇车女司机八成会翻车。不知道你那个小马智行，但是这实景渲染速度和预判，绝对比特斯拉那个垃圾好太多了
N仔面-,434620018,5,保密,2021-04-28 04:14:48,0,True,回复 @雨夜里的青衫 :https://b23.tv/ytYmji 小马去年的视频
傾朢TsingOne,287751610,5,男,2021-04-28 20:36:26,0,True,回复 @魔法大屎东汪汪 :测试阶段不应该这样吗[疑惑]
kimi_darega,36133747,5,保密,2021-04-28 21:41:48,2,True,华为这碾压特斯拉，微博上没人提，就一些特孝子在那碰瓷华为。真好意思拿特斯拉的辅助驾驶跟华为比
哈哈哈哈啊干得好,116178668,5,保密,2021-04-29 12:50:01,1,True,回复 @大卫之旅 :已经和奔驰合作了，奔驰D级上百万的车
叶新一叶,10326149,6,男,2021-04-29 12:53:12,2,True,好多车企在研发自动驾驶上花了很多钱，这一下等于全打水漂了。你可以再花数年赶上华为现在的水平，但是华为还在不断进步，到时候市场已经被占领了，技术也未必赶得上！
百里从不守约,273534820,6,保密,2021-04-29 17:54:19,0,True,回复 @石头砸呀哈哈 :不是不敢动，是动不了[doge]
星之迹象,1193254773,4,保密,2021-05-01 10:05:09,1,True,我家里有人是干驾校的，虽然说我的确赞扬新技术，但是对无人驾驶我还是保持着敌对的态度[笑]
般若彼岸花,105119407,5,保密,2021-05-01 16:10:46,0,True,自动驾驶就是个噱头而已 和5G一样早晚要凉
lanyinyi123,380443936,5,保密,2021-05-01 18:03:34,0,True,微博没热搜但股票涨疯[笑哭]
Achao2018,319939290,3,保密,2021-05-03 13:26:23,0,True,说的华为多干净一样   三星手机 联想笔记本 哪个华为没黑过
双目连,12261310,4,保密,2021-05-03 16:55:51,1,True,回复 @不会在做傻事 :确实，这个动人饭碗，不过现行法律框架下，不可能大规模实行，我预测近五年是不可能推广的
Leo簪花带酒,65880152,5,男,2021-05-06 14:09:53,1,True,华为很聪明，做配件商，车厂喜欢
喀秋莎的管风琴,387159453,3,男,2021-05-07 20:38:49,0,True,回复 @Achao2018 :有证据吗？
羊村带刀侍卫,436764345,5,保密,2021-05-07 22:52:51,0,True,回复 @N仔面- :小马智行，先把车顶上那坨大蘑菇拿下来再说吧。  懂的都懂。
KingV晓静,925843,6,保密,2021-05-11 17:01:28,0,True,回复 @崔爱在心底 :自动送走
bili_17935316001,521482530,4,保密,2021-05-13 02:09:18,0,True,回复 @大卫之旅 :奔驰宝马17年样子，是最早合作的。奥迪是去年加入的。
bili_17935316001,521482530,4,保密,2021-05-13 02:10:10,0,True,回复 @我是一木森林 :不是考虑，是确定，明年奥迪中国上市华为系统的车。
大卫之旅,283356942,3,保密,2021-05-13 02:10:34,0,True,回复 @bili_17935316001 :要那种深度合作，像极狐那样，，
弓虽小强,12988517,6,男,2021-05-29 18:46:51,0,True,回复 @雨夜里的青衫 :自动驾驶肯定比人强，别光说女司机，机器不会被情绪左右
弓虽小强,12988517,6,男,2021-05-29 18:47:51,1,True,回复 @大卫之旅 :全球独此一家，奥迪没得选
瞎搞的小菜鸟,1582155160,4,保密,2021-06-01 18:53:54,0,True,那些人赚啥💰你应该明白的
天空下的豆腐,254673392,6,保密,2021-06-07 14:06:31,0,True,回复 @不再会做傻事和乱说话 :顺应潮流嘛，与其敌对，不如乘着风发现新商机。说不定以后就有相关自动驾驶的一些培训。[妙啊]
在世界终结前,33880377,5,男,2021-11-17 11:39:45,0,True,简直是动了蛋了
账号已注销,46216693,0,保密,2022-03-09 18:13:49,0,True,回复 @我是一木森林 :14年开始合作了，16年年底a8l辅助驾驶系统就是华为技术。你不会村里刚通网吧[辣眼睛]
lanjiafu,480798565,5,保密,2022-05-08 22:54:18,0,True,回复 @Achao2018 :把你的证据摆出来，别在这里道听途说云云亦云
晓夜い,14781820,6,男,2021-04-19 01:01:33,1927,False,"已经宣布要搭载华为智能驾驶方案的北汽、长安汽车、广汽集团，股票直接逼近涨停，相应的，蔚来、理想、小鹏，以及国外搞自动驾驶的汽车厂商，下跌严重
为啥华为被限流了，很简单，利益相关呗，但凡华为是上市公司就不会这样[蛆音娘_吃瓜群众]"
水瓶座鑫淼,205891331,5,男,2021-04-19 11:15:25,47,True,2个板了都！[笑哭] 都不给机会的
海豹秃击队丶静静,185837743,5,保密,2021-04-20 04:15:50,35,True,北京蓝谷上周四没入后悔了，今天一字板[笑哭]庄家吃肉不给我们小散喝点汤
嘟嘟贝闻,1194878324,3,保密,2021-04-20 12:18:53,20,True,回复 @海豹秃击队丶静静 :你周四买了北汽就发了。四个涨停呀
海豹秃击队丶静静,185837743,5,保密,2021-04-20 16:22:57,1,True,回复 @嘟嘟贝闻 :看淡了
冯程储卫,391632125,5,保密,2021-04-20 22:02:01,7,True,背后资本掉肉了，开始下黑手
Boowwwwwwwwww,419212324,4,保密,2021-04-22 22:02:42,0,True,说的你好像会买这车一样
梅仁杏520,438019414,5,保密,2021-04-22 22:58:03,10,True,虽不是国企，却做着国企的事，希望他初心不变吧
坚和友,379282866,5,保密,2021-04-23 17:29:47,0,True,摆登：怎么还没死？谁能告诉我这个怎么封杀？怎么制裁？[doge]
西蒙LoveSimon,409598903,5,保密,2021-04-24 11:42:56,9,True,回复 @施可馨爸爸 :你不买世界就不转了
西蒙LoveSimon,409598903,5,保密,2021-04-24 11:43:07,6,True,回复 @施可馨爸爸 :小米发一个PPT连车都没有呢，也涨了呀。
小小橥,25681982,4,男,2021-04-24 15:03:27,2,True,回复 @梅仁杏520 :股权结构决定了初心变不了的
飞蝗,311816,6,男,2021-04-26 14:20:24,0,True,五菱五菱！希望miniev可以上
深夜太平洋,1019035865,3,保密,2021-04-26 23:01:17,1,True,华为不需要流量，因为华为两个字就是流量。
木之最强辅助,275828247,5,保密,2021-05-03 12:58:28,2,True,华为上市了，就不是那个搞技术的华为了
红旗照耀台湾省,449959457,5,男,2021-05-03 23:41:26,8,True,华为：爷从不上市，但股市里一直都有爷的传说[doge]
yi水很寒,6886584,5,保密,2021-05-04 13:30:21,0,True,实际上和华为合作深度最高的汽车厂商是奇瑞，据说奇瑞明年有款碉堡了的自动驾驶款。
Fleming42,17803225,5,男,2021-05-16 00:25:26,0,True,回复 @施可馨爸爸 :进步就是好事
Mayumi_official,406595498,5,女,2021-07-21 00:04:57,0,True,华为不能上市，只要华为上市了那美国就能直接用金融手段毁了华为
大可不必说不得,516821107,5,保密,2021-04-18 11:55:56,1840,False,华为不能被资本运作，所以肯定被资本打压[无语]
吃瓜看我签名和专栏,50192121,5,男,2021-04-19 12:48:06,133,True,华为被限流的多，小米推荐更多。米站名不虚传
乘隙a,77487943,6,保密,2021-04-19 13:47:28,8,True,回复 @迪迦快乐型 :[疑惑]不应该吧，我看到好几个这种视频了。应该只是根据用户浏览喜好推荐的。
吃瓜看我签名和专栏,50192121,5,男,2021-04-19 13:52:33,45,True,回复 @乘隙a :我两边经常看，就是华为刷的少。小米全是利好新闻[呲牙]
朝闻道lhy,397635450,5,男,2021-04-19 21:38:42,0,True,回复 @迪迦快乐型 :我这里全是华为，没有小米[doge]
ConnectionReset,401022375,5,男,2021-04-19 21:49:16,0,True,回复 @迪迦快乐型 :我这边两边都有
ConnectionReset,401022375,5,男,2021-04-19 21:49:49,0,True,回复 @迪迦快乐型 :在批评b站推送之前，先反思一下你都看了些什么
吃瓜看我签名和专栏,50192121,5,男,2021-04-19 23:02:27,3,True,回复 @ConnectionReset :你都发两句话还没看到我第二句话
ConnectionReset,401022375,5,男,2021-04-19 23:04:41,3,True,回复 @迪迦快乐型 :你都知道华为刷的少，还在这吐槽什么？
吃瓜看我签名和专栏,50192121,5,男,2021-04-19 23:05:27,9,True,回复 @ConnectionReset :两边都看，就华为刷新出来的少。你以为刷是看视频？
ConnectionReset,401022375,5,男,2021-04-19 23:07:37,0,True,回复 @迪迦快乐型 :你在小米的视频下点过“不感兴趣”吗？
吃瓜看我签名和专栏,50192121,5,男,2021-04-19 23:14:31,3,True,回复 @ConnectionReset :为什么要点？我巴不得天天刷到发评论🐵
ConnectionReset,401022375,5,男,2021-04-19 23:20:34,2,True,回复 @迪迦快乐型 :那你抱怨“米站”干啥，这不是你自己选择的吗
吃瓜看我签名和专栏,50192121,5,男,2021-04-19 23:21:41,3,True,回复 @朝闻道lhy :两边没少看，华为总是比小米低些刷新频率
bili_11607435,11607435,6,保密,2021-04-20 12:57:22,5,True,回复 @迪迦快乐型 :我这边看到的是华站[doge]小米没几个，华站名不虚传
吃瓜看我签名和专栏,50192121,5,男,2021-04-20 14:56:36,2,True,回复 @bili_11607435 :你可以试下两边都看，看小米是不是多一点
bili_11607435,11607435,6,保密,2021-04-20 15:16:05,0,True,回复 @迪迦快乐型 :总之都没什么好东西[doge]
hj鸿笺,20992852,6,男,2021-04-20 17:26:09,5,True,回复 @迪迦快乐型 :所有软件都会自动推荐您喜欢看的东西，或者说是他觉得您喜欢看的东西
菜就多练-练,473064096,5,保密,2021-04-21 00:16:36,3,True,回复 @bili_11607435 :你去看看酷安[笑哭]米安，经常能碰见🐒
bili_11607435,11607435,6,保密,2021-04-21 12:17:49,0,True,回复 @小丑是爷自己 :每个软件都会有[无语]啥zz粉都有，无非多点少点
菜就多练-练,473064096,5,保密,2021-04-21 12:54:13,0,True,回复 @bili_11607435 :确实
石头砸呀哈哈,356772953,5,保密,2021-04-21 13:37:03,7,True,回复 @迪迦快乐型 :确实，小米加米忽悠，米站。华为这一手，小米搞什么车也没用了
吃瓜看我签名和专栏,50192121,5,男,2021-04-21 14:21:06,4,True,回复 @石头砸呀哈哈 :怕是知道华为搞出来车，连夜生死看淡ppt
石头砸呀哈哈,356772953,5,保密,2021-04-21 17:41:46,3,True,回复 @迪迦快乐型 :小米就会说，啥也拿不出来
themeofsoul,7663681,6,男,2021-04-21 21:02:33,83,True,回复 @迪迦快乐型 :小米一个破logo热度都比华为高100倍
吃瓜看我签名和专栏,50192121,5,男,2021-04-21 22:25:40,8,True,回复 @互联网真的有记忆吗 :251好歹反转了，215真是黑
林间有铭,353535871,5,男,2021-04-22 16:53:34,1,True,回复 @themeofsoul :潜心做东西的最终会得到相应的，别看小米PPT做的凶，注定被淘汰
吃瓜看我签名和专栏,50192121,5,男,2021-04-22 20:55:10,1,True,回复 @刘胡子船长 :全网看小米图标，被华为一个系统爆杀
小小橥,25681982,4,男,2021-04-24 15:05:31,11,True,回复 @迪迦快乐型 :B站已经是立场摆的最正的了
吃瓜看我签名和专栏,50192121,5,男,2021-04-24 16:05:57,2,True,回复 @小小橥 :正的方向是上海，上海的是观察者网这种思想
传说中的小矮人,226931477,5,保密,2021-04-24 16:32:39,0,True,真没那么夸张，小米，华为我都喜欢，别踩一捧一
相看两厌罢了,50514685,6,男,2021-04-25 11:53:08,0,True,回复 @林间有铭 :还没出来就说要被淘汰，你可真是懂王
被子是我的情人,261831037,5,男,2021-04-26 12:01:06,0,True,回复 @迪迦快乐型 :😂小米换logo这件事情知道的人太多了所以热度大吧，而且logo的变化不大，都觉得是浪费钱，其他企业的logo改变没宣传这么厉害所以没人关注
打的好呀阿文,679199784,5,保密,2021-04-26 14:57:30,2,True,回复 @被子是我的情人 :我屏蔽了小米关键字起码十次还是给我推，刷几次必有小米利好视频，资本运作的公司也就只剩营销了[呲牙]
被子是我的情人,261831037,5,男,2021-04-26 16:20:08,0,True,回复 @打的好呀阿文 :😂小米换logo这一事热度太大了，一堆up做视频所以经常能刷到吧，而且b站这屏蔽就是有问题[doge]
腥番茄,444329189,5,保密,2021-04-27 23:35:58,1,True,回复 @迪迦快乐型 :小碧都用的小米，你说呢[doge]
雨夜里的青衫,403716478,5,保密,2021-04-28 01:00:32,0,True,回复 @迪迦快乐型 :b站是屁股最正的了，你刷不到，只是因为你没关注
ASCII-59,21908792,6,男,2021-04-29 00:13:46,0,True,回复 @迪迦快乐型 :我首页全是华为，你自己要点……我还关注了小米全系嘞……（小米10评论）。华为这波是真的顶
半扇灯火一生忆,41990319,5,保密,2021-04-29 21:23:26,0,True,路线斗争
itoukaijishelz,351577318,5,男,2021-05-01 16:05:55,1,True,回复 @小小橥 :上海的立场还正啊[辣眼睛]
狼堡懒爷,196661726,5,女,2021-05-03 09:49:33,2,True,回复 @小小橥 :对，只是自媒体收钱办事，比如当初小米说进军汽车行业，一堆小自媒体，米系的大自媒体都疯狂说稳了，各种吹，我寻思ppt都没有就吹到天上去了，现在你哔站搜小米汽车，应该还有一大堆[辣眼睛][辣眼睛][辣眼睛]
吃瓜看我签名和专栏,50192121,5,男,2021-05-04 02:27:41,0,True,回复 @itoukaijishelz :什么日租界[呲牙]
左柚上夏,59779940,5,男,2021-05-04 19:23:32,2,True,回复 @themeofsoul :依稀记得雷总宣布造车...全网狒腾...又是最后一次创业啦又是赌上全部身家啦，也就小米nc粉吃这套了
吃翔的doge,25412331,6,男,2021-05-04 21:14:29,1,True,不关注小米，结果安卓之咣，200w，galaxy fold青春版发布的时候占了三个热搜。我天天主动看华为视频，结果华为自动驾驶上路的时候，只给我推了两三个视频
吃瓜看我签名和专栏,50192121,5,男,2021-05-05 04:57:35,0,True,回复 @吃翔的doge :这些理中客，呵呵。是洗不动了才语气缓和
老开哥名字都敢抢,487671469,5,保密,2021-05-05 15:12:49,1,True,回复 @themeofsoul :热搜来说，小米logo的热搜真是没想到，改个logo这么大动静。也没看小米因为技术6皮上热搜
生命在于折腾-ZQC,212523700,6,保密,2021-06-21 19:18:36,1,True,回复 @吃瓜看我签名和专栏 :鸿蒙发布那天，B站的华为直播全被针对，只有新华社顶住了，当时弹幕都是陈叔叔杀疯了，之类的弹幕，彻底看清了B站，资本就是资本
